AuthorId,RecipeId,Rating,Like,TestSetId
2178D,305575,True,,932.0
2002180927C,151057,False,,933.0
327249B,66675,True,,934.0
1826792E,76673,False,,935.0
947629D,78350,True,,936.0
947629D,138620,True,,937.0
947629D,52104,True,,938.0
458573E,84304,True,,939.0
458573E,126616,False,,940.0
2001123919E,337385,True,,941.0
262035D,173013,False,,942.0
1236403B,26110,True,,943.0
2002523185B,86623,True,,944.0
12625E,157316,True,,945.0
1256021C,159555,False,,946.0
717153D,80156,False,,947.0
2000824535C,112074,True,,948.0
1086156E,52206,True,,949.0
2001820155E,15866,False,,950.0
2641137A,208299,True,,951.0
40384C,54257,True,,952.0
1800072825D,47750,True,,953.0
1290504A,81251,False,,954.0
1290504A,50796,False,,955.0
1290504A,285530,True,,956.0
1290504A,221743,False,,957.0
1290504A,16545,True,,958.0
1290504A,219907,True,,959.0
1015478D,55916,True,,960.0
1995953A,264596,False,,961.0
1929948E,128566,True,,962.0
12453458A,416502,False,,963.0
1229075C,29569,True,,964.0
2001910644B,395145,True,,965.0
2002140854E,67256,False,,966.0
2000829481E,80156,False,,967.0
2002146734B,57466,True,,968.0
2002146734B,18597,True,,969.0
634357B,116610,False,,970.0
1425594D,43509,False,,971.0
2771800A,74969,True,,972.0
894256E,145662,False,,973.0
894256E,333219,True,,974.0
2001827570A,151038,False,,975.0
2048637E,2496,True,,976.0
353401A,90243,True,,977.0
2002377677B,14199,False,,978.0
246197A,252563,False,,979.0
246197A,261948,False,,980.0
185450E,335824,True,,981.0
185450E,50719,True,,982.0
1293156C,29068,True,,983.0
179132B,322553,True,,984.0
1028213C,9411,True,,985.0
886155B,92702,True,,986.0
2083940E,43779,False,,987.0
2798110C,110506,True,,988.0
2798110C,133751,True,,989.0
786406D,19301,False,,990.0
786406D,126789,True,,991.0
2705092E,97098,False,,992.0
1994116C,131018,True,,993.0
2000458355B,215171,True,,994.0
1381899E,2537,False,,995.0
1009922B,301013,False,,996.0
431085C,94198,False,,997.0
2383637A,375770,False,,998.0
629859C,180805,True,,999.0
2951884D,86248,False,,1000.0
80398D,117892,True,,1001.0
2413258B,478368,True,,1002.0
2413258B,156133,False,,1003.0
321374D,117345,False,,1004.0
1821715E,121780,True,,1005.0
2002173959B,6649,False,,1006.0
1341492B,298571,True,,1007.0
2000519210B,647,True,,1008.0
1511439B,281644,True,,1009.0
709986E,48697,True,,1010.0
2374496A,10624,False,,1011.0
943432E,131018,False,,1012.0
2297372C,155186,True,,1013.0
256334B,355419,True,,1014.0
886917C,8701,False,,1015.0
886917C,10849,False,,1016.0
886917C,106436,True,,1017.0
886917C,100346,False,,1018.0
2001791235A,184674,False,,1019.0
13670A,17943,True,,1020.0
13670A,304233,True,,1021.0
400832E,112103,True,,1022.0
1082670C,49261,False,,1023.0
2609573D,459803,True,,1024.0
2776058E,495175,True,,1025.0
2889093E,19084,True,,1026.0
2513063D,15958,True,,1027.0
2001215028B,93094,False,,1028.0
2002223719C,305470,True,,1029.0
2001372287E,29597,False,,1030.0
2002898648B,116849,True,,1031.0
2915383C,416017,True,,1032.0
539352A,415429,False,,1033.0
2428665C,414536,False,,1034.0
2002259245C,12730,False,,1035.0
1803399268B,26773,False,,1036.0
2726970A,164883,False,,1037.0
73583D,45126,False,,1038.0
1929339B,86410,True,,1039.0
41988827C,203777,False,,1040.0
2001624298E,54225,False,,1041.0
1801977865E,183371,False,,1042.0
203759A,105865,True,,1043.0
2667297C,167576,True,,1044.0
41531A,25885,True,,1045.0
2001015499E,337294,True,,1046.0
2000075908C,103772,True,,1047.0
1315027A,130947,True,,1048.0
1084021E,318452,True,,1049.0
2000969946C,66100,True,,1050.0
2248489E,22542,True,,1051.0
1288070E,84612,True,,1052.0
920861E,95222,False,,1053.0
2002758233C,446770,True,,1054.0
1614610B,35805,False,,1055.0
1661763E,53086,False,,1056.0
2002238223C,77397,True,,1057.0
2002736156C,62863,True,,1058.0
46678C,39087,True,,1059.0
1417611A,135880,False,,1060.0
436240A,84419,False,,1061.0
335974C,106260,False,,1062.0
2001550181E,127763,True,,1063.0
18299E,97573,True,,1064.0
2002254730E,261889,False,,1065.0
1802616765B,27208,True,,1066.0
2215834D,82418,True,,1067.0
940741B,97273,False,,1068.0
940741B,102860,True,,1069.0
940741B,112425,False,,1070.0
1800061928D,12572,False,,1071.0
2000638129C,273842,False,,1072.0
2203607E,264191,False,,1073.0
231627D,70165,False,,1074.0
125653E,296953,False,,1075.0
103226C,134557,False,,1076.0
1134258B,1242,True,,1077.0
1147478D,50510,True,,1078.0
1147478D,52358,False,,1079.0
2198640C,301754,True,,1080.0
2000161637B,55514,False,,1081.0
81667D,33919,True,,1082.0
2000658943C,111412,True,,1083.0
2175491C,128956,True,,1084.0
1047621B,241139,True,,1085.0
1374871B,365227,True,,1086.0
2002423452A,79944,False,,1087.0
1173208E,94364,False,,1088.0
1173208E,86133,True,,1089.0
2241120B,17155,True,,1090.0
528006C,97325,False,,1091.0
2250229E,63828,False,,1092.0
1042583A,94536,True,,1093.0
2001617122C,76475,False,,1094.0
124233C,458408,True,,1095.0
2208521A,376155,True,,1096.0
1651201E,368209,True,,1097.0
1800426704A,27887,False,,1098.0
1023808C,361331,True,,1099.0
353973E,248806,True,,1100.0
2002644967C,449452,False,,1101.0
2001658032A,483231,True,,1102.0
1563723C,21843,True,,1103.0
405597B,39526,True,,1104.0
920236B,72794,True,,1105.0
1630601B,105830,True,,1106.0
2002293362E,59155,False,,1107.0
970425D,213659,False,,1108.0
2000894973B,59635,True,,1109.0
797963A,384599,False,,1110.0
399417C,30526,True,,1111.0
22132C,462915,True,,1112.0
22132C,258464,False,,1113.0
2001791925D,12648,False,,1114.0
147026B,4637,False,,1115.0
1207274E,33841,True,,1116.0
2001283484C,66331,True,,1117.0
175838A,197357,True,,1118.0
848288E,412375,True,,1119.0
848288E,13309,False,,1120.0
2000492724D,80661,True,,1121.0
1401897A,96008,False,,1122.0
1401897A,159739,False,,1123.0
2002156905E,147584,True,,1124.0
1340596B,434424,False,,1125.0
1802587538D,46877,False,,1126.0
2872582D,164167,True,,1127.0
2580239D,282232,True,,1128.0
2000952821B,17453,False,,1129.0
107631B,61718,False,,1130.0
344974D,283967,False,,1131.0
2047630E,430565,True,,1132.0
125971C,129773,False,,1133.0
125971C,22782,False,,1134.0
2769973C,29017,False,,1135.0
1520241A,264191,False,,1136.0
1086083A,44115,True,,1137.0
600047D,114514,True,,1138.0
539366E,284999,False,,1139.0
648917D,39011,False,,1140.0
1579473C,47856,True,,1141.0
42791857C,215397,True,,1142.0
2000966306E,200511,True,,1143.0
1037380D,143244,True,,1144.0
2000867021E,417092,False,,1145.0
2033084D,209601,False,,1146.0
2001230882B,235271,True,,1147.0
1803234586C,248110,True,,1148.0
2001319646C,147458,False,,1149.0
2001883547E,49455,True,,1150.0
1903672A,32625,True,,1151.0
31088A,294898,True,,1152.0
763664C,7427,False,,1153.0
2000604182C,210212,False,,1154.0
2001868319D,221665,True,,1155.0
2001868319D,119255,False,,1156.0
777156C,71203,True,,1157.0
523939B,497736,True,,1158.0
1590185D,50353,True,,1159.0
1803588133E,392314,False,,1160.0
1800042695B,157939,True,,1161.0
2000191280D,96980,False,,1162.0
2000191280D,102083,False,,1163.0
1867221C,141406,True,,1164.0
891454B,89280,False,,1165.0
1768439D,190529,True,,1166.0
2000574032D,2537,False,,1167.0
333799E,311020,False,,1168.0
2002749574C,11180,False,,1169.0
89613D,265646,True,,1170.0
367745E,449452,True,,1171.0
2391978D,70921,True,,1172.0
2391978D,127931,False,,1173.0
195969B,39087,False,,1174.0
2883434E,73166,True,,1175.0
2622586E,262960,False,,1176.0
791922E,78028,False,,1177.0
1361987E,10310,False,,1178.0
1361987E,389680,True,,1179.0
1420553C,87414,True,,1180.0
117003C,323698,True,,1181.0
2002158157D,10712,False,,1182.0
1519728E,82102,False,,1183.0
2699274C,154918,True,,1184.0
1802465548D,22169,False,,1185.0
1464792E,519723,False,,1186.0
475345E,60350,True,,1187.0
2000273251C,132263,False,,1188.0
360471C,37020,True,,1189.0
360471C,53914,False,,1190.0
230637C,97361,False,,1191.0
557486A,201336,True,,1192.0
484489D,275486,True,,1193.0
42688C,423316,False,,1194.0
308932A,10744,True,,1195.0
308932A,65768,False,,1196.0
308932A,390254,True,,1197.0
308932A,447582,False,,1198.0
308932A,91781,False,,1199.0
1589500D,131018,True,,1200.0
2001598827E,475262,True,,1201.0
2904685C,54351,False,,1202.0
181107B,54225,False,,1203.0
1765903A,17140,False,,1204.0
267778A,254656,False,,1205.0
2638123B,447688,True,,1206.0
2001944660C,31358,False,,1207.0
2161108E,151035,True,,1208.0
1373251D,114392,True,,1209.0
1803544937C,156305,False,,1210.0
869415B,38251,True,,1211.0
2002219802E,220872,True,,1212.0
2002219802E,202657,False,,1213.0
2002219802E,33520,False,,1214.0
2002219802E,51041,False,,1215.0
2002219802E,16887,False,,1216.0
2002219802E,9004,False,,1217.0
235755E,288251,False,,1218.0
828068B,18552,True,,1219.0
828068B,34396,False,,1220.0
929091D,83429,True,,1221.0
2000736288C,185833,True,,1222.0
483650A,177655,True,,1223.0
2643772A,399381,True,,1224.0
786357C,427399,False,,1225.0
786357C,24044,True,,1226.0
2117876A,107570,False,,1227.0
2001249769B,261788,False,,1228.0
1802636254B,38238,False,,1229.0
1626227D,115153,False,,1230.0
490320E,353979,True,,1231.0
490320E,57947,True,,1232.0
53848B,9954,False,,1233.0
2002504941A,21320,True,,1234.0
2002504941A,98918,False,,1235.0
2000285778B,123107,False,,1236.0
1330783B,51104,False,,1237.0
1330783B,31809,False,,1238.0
1330783B,9058,False,,1239.0
1330783B,31804,False,,1240.0
1330783B,1485,True,,1241.0
43478D,38764,False,,1242.0
1165723E,179056,False,,1243.0
2001664594D,153934,True,,1244.0
913784B,142502,True,,1245.0
591401B,28817,False,,1246.0
591401B,258726,True,,1247.0
591401B,223356,True,,1248.0
332586C,334717,False,,1249.0
1486488A,159272,True,,1250.0
96489E,54225,True,,1251.0
2749487D,21324,True,,1252.0
242274D,115253,True,,1253.0
242274D,76491,False,,1254.0
242274D,57130,True,,1255.0
2002161068A,194447,False,,1256.0
490416E,173518,True,,1257.0
2001351776A,130740,True,,1258.0
1802536141D,146549,True,,1259.0
1132459E,242083,True,,1260.0
1228372E,268448,True,,1261.0
958275C,200767,False,,1262.0
1932847E,358839,True,,1263.0
282005C,459093,False,,1264.0
195934A,479018,True,,1265.0
9622D,429965,False,,1266.0
172672D,384799,True,,1267.0
1386143A,275256,False,,1268.0
2002073687B,261006,False,,1269.0
1744271A,356542,True,,1270.0
1640831A,371464,True,,1271.0
1800085708C,34601,True,,1272.0
2002026425D,115220,True,,1273.0
2000364363E,507069,True,,1274.0
2782452E,30946,True,,1275.0
2075338D,272878,False,,1276.0
121618E,107973,True,,1277.0
1656428C,287041,False,,1278.0
1656428C,68404,True,,1279.0
522982C,4633,False,,1280.0
522982C,27895,False,,1281.0
522982C,175799,True,,1282.0
522982C,245857,True,,1283.0
522982C,191151,True,,1284.0
2656060B,68955,True,,1285.0
1424419C,257122,True,,1286.0
2000556926D,121580,True,,1287.0
2000580383D,22782,True,,1288.0
178619C,15577,True,,1289.0
2639172C,64049,False,,1290.0
1997290D,43770,True,,1291.0
424604B,198647,False,,1292.0
424604B,111829,False,,1293.0
2000467887A,26773,True,,1294.0
2213816B,36869,False,,1295.0
2658742A,81852,False,,1296.0
2614308E,384181,True,,1297.0
130972D,501987,True,,1298.0
1172940E,79032,True,,1299.0
188547C,55516,True,,1300.0
392899A,59318,True,,1301.0
422957E,186948,False,,1302.0
232069B,8596,True,,1303.0
2000623468D,105617,True,,1304.0
2000858990D,48356,False,,1305.0
2000279422D,21706,True,,1306.0
2000279422D,14896,False,,1307.0
2000279422D,147728,False,,1308.0
2000279422D,8782,True,,1309.0
1241693A,122878,False,,1310.0
2001016614D,70339,True,,1311.0
1753417B,55796,True,,1312.0
1517435D,47296,True,,1313.0
2000082130A,538532,False,,1314.0
148974C,24903,True,,1315.0
148974C,1168,True,,1316.0
1800203092C,21582,True,,1317.0
2649247C,90739,False,,1318.0
2002108797D,429498,False,,1319.0
379638E,15220,True,,1320.0
1800378890A,8567,True,,1321.0
200769B,492427,False,,1322.0
2001678170B,74410,True,,1323.0
2001658684A,63568,False,,1324.0
547996D,352673,True,,1325.0
1511756D,88420,False,,1326.0
526982B,349377,False,,1327.0
221541B,119804,True,,1328.0
2000091388D,219235,False,,1329.0
1800066445B,33671,True,,1330.0
964480C,254495,False,,1331.0
2001397030C,162319,False,,1332.0
2002459952D,8680,False,,1333.0
2002459952D,304747,False,,1334.0
2001833289C,87080,True,,1335.0
2001833289C,167611,True,,1336.0
2000144087C,102700,False,,1337.0
1568673D,27893,False,,1338.0
2002521816D,111697,False,,1339.0
1367600C,179336,True,,1340.0
2001865303B,58309,False,,1341.0
1950104A,15242,False,,1342.0
222386D,150384,True,,1343.0
41874017B,90502,True,,1344.0
2001357058E,88740,False,,1345.0
1451570A,128132,False,,1346.0
1516791B,256146,True,,1347.0
2001076833B,32204,False,,1348.0
2002240998B,8466,True,,1349.0
2001926669E,98182,False,,1350.0
2000312618D,38510,True,,1351.0
992429E,222109,False,,1352.0
2001719328E,440495,False,,1353.0
2535488D,8596,True,,1354.0
2524938D,16849,True,,1355.0
2524938D,25775,True,,1356.0
2112734E,77417,False,,1357.0
1971865A,232433,False,,1358.0
2001589019E,260375,True,,1359.0
2443592E,19529,False,,1360.0
30727E,195253,False,,1361.0
189166B,282598,True,,1362.0
496929A,329491,False,,1363.0
257955D,103036,False,,1364.0
1001341D,65829,False,,1365.0
878971D,9962,True,,1366.0
2865217A,230483,True,,1367.0
1800242594B,67437,False,,1368.0
2001862232B,19424,True,,1369.0
2001188362A,107752,False,,1370.0
69765D,100407,True,,1371.0
2746099C,99062,False,,1372.0
817160E,136206,True,,1373.0
1455050C,16539,False,,1374.0
62031A,424577,True,,1375.0
2001336418B,172675,False,,1376.0
2754835D,10108,True,,1377.0
2001081653E,41426,False,,1378.0
2001081653E,59469,False,,1379.0
2001081653E,26309,False,,1380.0
419200B,194977,True,,1381.0
2002539243E,255194,False,,1382.0
2002125932A,43509,False,,1383.0
2002125932A,77978,True,,1384.0
1385837D,49461,False,,1385.0
1385837D,14520,False,,1386.0
1385837D,145212,True,,1387.0
995952A,187890,True,,1388.0
1190633C,79717,False,,1389.0
1113846C,50719,False,,1390.0
1365271C,449378,True,,1391.0
1290573C,27208,True,,1392.0
1290573C,69063,False,,1393.0
818214B,264191,True,,1394.0
1802756343C,422184,False,,1395.0
973758D,231813,False,,1396.0
693865B,11028,True,,1397.0
2000729794D,48693,True,,1398.0
2002524052D,252695,True,,1399.0
1355497C,469263,True,,1400.0
2000409874A,18612,False,,1401.0
2001669801B,4332,True,,1402.0
2000400955A,274020,False,,1403.0
2000678012D,287634,True,,1404.0
1028564D,21581,False,,1405.0
1802556306C,54722,False,,1406.0
1957353A,110548,False,,1407.0
1828912D,344877,False,,1408.0
1127007D,214350,False,,1409.0
1061715B,80470,True,,1410.0
2000807260E,374484,False,,1411.0
2000807260E,79431,True,,1412.0
2002658750B,185297,False,,1413.0
2002658750B,61214,True,,1414.0
2002289570D,40453,True,,1415.0
1564052B,48611,False,,1416.0
2095384D,22188,True,,1417.0
1004811A,390681,False,,1418.0
1782480A,60350,True,,1419.0
525393E,383186,True,,1420.0
1083563A,261889,False,,1421.0
2001407716C,125908,True,,1422.0
1612105B,205458,True,,1423.0
1612105B,260021,False,,1424.0
1230705D,299038,True,,1425.0
1710888C,144711,False,,1426.0
1876533D,29601,True,,1427.0
610721C,73051,True,,1428.0
1699555D,82770,False,,1429.0
278677D,198130,True,,1430.0
1800263463D,147458,False,,1431.0
151312D,173673,False,,1432.0
2008235A,475906,False,,1433.0
2368809C,198390,True,,1434.0
937446E,15846,True,,1435.0
2000486813D,162379,False,,1436.0
2000411094B,71109,False,,1437.0
2000403091D,3595,True,,1438.0
2000403091D,288123,False,,1439.0
2000403091D,57297,True,,1440.0
2001577195A,24559,False,,1441.0
1869529E,16246,False,,1442.0
1886382A,105394,True,,1443.0
2207424A,149038,False,,1444.0
2000397540D,39362,True,,1445.0
1800083012B,65409,True,,1446.0
2000025973D,179050,False,,1447.0
487394B,83625,False,,1448.0
1187358D,10406,False,,1449.0
536728E,31750,True,,1450.0
536728E,174930,True,,1451.0
536728E,65049,True,,1452.0
630699D,380814,False,,1453.0
2341742A,42725,True,,1454.0
1744112A,204722,False,,1455.0
2002542727D,138983,False,,1456.0
636105D,28058,False,,1457.0
1800130991E,175680,False,,1458.0
1800130991E,73825,True,,1459.0
1219575C,122158,False,,1460.0
1233796D,128848,True,,1461.0
2002376140E,10331,False,,1462.0
2001749280D,111089,False,,1463.0
2000963228A,66538,False,,1464.0
2002874644C,434863,True,,1465.0
1801001164E,82925,True,,1466.0
1801001164E,48206,False,,1467.0
1637766D,120403,False,,1468.0
2000901263A,107037,True,,1469.0
1637413B,99056,False,,1470.0
1860512C,442100,True,,1471.0
180369B,15658,True,,1472.0
839962D,16687,True,,1473.0
839962D,81943,False,,1474.0
1803440094A,109902,False,,1475.0
1257668B,199019,True,,1476.0
1077001A,185342,False,,1477.0
1789581A,45889,True,,1478.0
2002745770D,103843,False,,1479.0
194226B,32503,False,,1480.0
1803432454A,13982,False,,1481.0
1803432454A,50064,True,,1482.0
165074B,43895,False,,1483.0
165074B,292602,True,,1484.0
2001031333D,413791,False,,1485.0
2633341D,68678,True,,1486.0
2000376264B,47326,False,,1487.0
2002128511B,346077,True,,1488.0
2002789960C,22133,False,,1489.0
407236C,28670,False,,1490.0
1803059655A,53192,True,,1491.0
1670573B,53726,False,,1492.0
1074420B,31110,True,,1493.0
2001839817C,494182,False,,1494.0
557521A,164706,True,,1495.0
2734390B,135350,True,,1496.0
2001709420D,103916,True,,1497.0
1340327E,316247,False,,1498.0
1976759A,427536,True,,1499.0
1276463E,156140,True,,1500.0
2001390140B,390318,True,,1501.0
2000094076D,110506,False,,1502.0
2000094076D,63785,True,,1503.0
2002022183E,76342,True,,1504.0
1085125C,198279,True,,1505.0
2000582162C,40339,True,,1506.0
414044A,12458,True,,1507.0
1496505E,95416,False,,1508.0
1496505E,78693,True,,1509.0
1496505E,141367,True,,1510.0
1496505E,186291,True,,1511.0
1101581D,266406,True,,1512.0
447231B,80693,True,,1513.0
447231B,248253,True,,1514.0
447231B,113885,True,,1515.0
2001589267C,53508,False,,1516.0
2000337576B,25348,False,,1517.0
1124987C,23821,True,,1518.0
1124987C,387926,True,,1519.0
1124987C,184255,True,,1520.0
1124987C,335334,True,,1521.0
1124987C,148068,True,,1522.0
1124987C,26440,False,,1523.0
1124987C,23457,False,,1524.0
268274D,70538,True,,1525.0
510186C,38669,True,,1526.0
1491766C,416469,False,,1527.0
574027C,113404,True,,1528.0
2300082E,55098,False,,1529.0
2002912E,188329,False,,1530.0
1400694E,323347,False,,1531.0
495598B,251220,True,,1532.0
495598B,33104,True,,1533.0
495598B,180266,False,,1534.0
363783D,49481,True,,1535.0
59458A,15398,False,,1536.0
364553A,59940,True,,1537.0
576479D,16720,True,,1538.0
2002825812D,61711,True,,1539.0
2000277727A,484807,False,,1540.0
606337D,46221,False,,1541.0
606337D,23811,False,,1542.0
606337D,95704,True,,1543.0
606337D,25121,False,,1544.0
2002402122C,174406,False,,1545.0
2002871118D,132263,True,,1546.0
914496A,243768,False,,1547.0
914496A,73440,False,,1548.0
2000657564A,54485,True,,1549.0
1764476C,255686,True,,1550.0
1764476C,162379,True,,1551.0
2000345677E,32844,True,,1552.0
2555763D,169160,True,,1553.0
2725914D,170094,False,,1554.0
2002269570E,213548,True,,1555.0
1369564E,263499,True,,1556.0
757483A,65973,True,,1557.0
1802688295C,102617,True,,1558.0
1784089D,221743,False,,1559.0
2001712242C,10269,True,,1560.0
453020A,147494,True,,1561.0
